Date,NOVA17,position
2020-02-14,0.00490749007381952,UPRO
2020-02-18,-0.007888754623345373,UPRO
2020-02-19,0.014262345537480181,UPRO
2020-02-20,-0.013066346723926592,UPRO
2020-02-21,-0.030765323748807694,UPRO
2020-02-24,-0.10003914265107305,UPRO
2020-02-25,-0.09063287556941468,UPRO
2020-02-26,-0.01096803732771845,UPRO
2020-02-27,-0.13612992587677897,UPRO
2020-02-28,-0.006697683383608433,UPRO
2020-03-02,0.12118369714840416,UPRO
2020-03-03,0.04489773879980097,TMF
2020-03-04,-0.032249928343100476,TMF
2020-03-05,0.07215978900065667,TMF
2020-03-06,0.1566322747254456,TMF
2020-03-09,0.09119754346945941,TMF
2020-03-10,-0.1607523441160481,TMF
2020-03-11,-0.11067465115088793,TMF
2020-03-12,0.020784709677311275,TMF
2020-03-13,-0.06006610180531935,TMF
2020-03-16,0.16761441201886118,TMF
2020-03-17,-0.17926724031514119,TMF
2020-03-18,-0.18140701980515606,TMF
2020-03-19,0.09699675056026158,TMF
2020-03-20,0.20358700877250957,TMF
2020-03-23,0.1275816150679452,TMF
2020-03-24,-0.052543305378651595,TMF
2020-03-25,-0.012264021271648162,TMF
2020-03-26,0.015644386029958657,TMF
2020-03-27,0.07897311888082292,TMF
2020-03-30,-0.024699835006499304,TMF
2020-03-31,-0.021607820533412037,TMF
2020-04-01,0.04013295926508942,TMF
2020-04-02,0.017580094454408224,TMF
2020-04-03,0.009198810294476889,TMF
2020-04-06,-0.008670362137012222,TMF
2020-04-07,-0.03319138103773123,TMF
2020-04-08,-0.01902110727128703,TMF
2020-04-09,-0.00023660997272967332,TMF
2020-04-13,-0.022232644847947736,TMF
2020-04-14,-0.0014512458473269207,TMF
2020-04-15,0.07703492011182234,TMF
2020-04-16,0.033513251159875246,TMF
2020-04-17,-0.04113170421609036,TMF
2020-04-20,0.02564676559169876,TMF
2020-04-21,0.03518495392869503,TMF
2020-04-22,-0.02885843615063166,TMF
2020-04-23,0.015408164510353428,TMF
2020-04-24,0.008887963072861327,TMF
2020-04-27,-0.0573698890514347,TMF
2020-04-28,0.0346476561563176,TMF
2020-04-29,-0.015421824161721887,TMF
2020-04-30,-0.03244596014346768,TMF
2020-05-01,0.02220170008943012,TMF
2020-05-04,-0.0039730694871863955,MIX
2020-05-05,0.0014193925755554004,MIX
2020-05-06,-0.011457645863793775,MIX
2020-05-07,0.014386977333378237,MIX
2020-05-08,0.0017723545970934618,MIX
2020-05-11,-0.0038002448916251153,MIX
2020-05-12,-0.004833686420075922,MIX
2020-05-13,-0.005344756626426417,MIX
2020-05-14,0.01087718724270803,MIX
2020-05-15,0.0010121473956988813,MIX
2020-05-18,0.004252608639065125,MIX
2020-05-19,-0.003264844781614984,MIX
2020-05-20,0.009991316525830296,MIX
2020-05-21,-0.0022034269472226975,MIX
2020-05-22,0.003957400019035884,MIX
2020-05-26,-0.0005443485442992446,MIX
2020-05-27,0.0065209148016701635,MIX
2020-05-28,-0.00276264463609327,MIX
2020-05-29,0.005798970180278529,MIX
2020-06-01,-0.0013456954935974763,MIX
2020-06-02,0.0023220108625244817,MIX
2020-06-03,5.906264484156765e-06,MIX
2020-06-04,-0.008552988542688267,MIX
2020-06-05,0.009253233594051558,MIX
2020-06-08,0.007965523667506358,MIX
2020-06-09,0.0019506034698630326,MIX
2020-06-10,0.0046238350179926835,MIX
2020-06-11,-0.019374167460833536,MIX
2020-06-12,0.0011675865527331908,MIX
2020-06-15,0.004945046349341897,MIX
2020-06-16,0.0019570009370198926,MIX
2020-06-17,-1.3213236524367566e-05,MIX
2020-06-18,0.005486517636595467,MIX
2020-06-19,-0.0024567768990548244,MIX
2020-06-22,0.00326917333372323,MIX
2020-06-23,-0.0011152408551138304,MIX
2020-06-24,-0.007391760827759053,MIX
2020-06-25,0.006801670046845842,MIX
2020-06-26,-0.00652440478646904,MIX
2020-06-29,0.0057756572577566945,MIX
2020-06-30,0.003976333366045859,MIX
2020-07-01,0.002531548780344395,MIX
2020-07-02,0.0032735759720107227,MIX
2020-07-06,0.005670858853217109,MIX
2020-07-07,0.0018712192338850575,MIX
2020-07-08,0.0018265274768355932,MIX
2020-07-09,0.005114743976594394,MIX
2020-07-10,0.002592737342270557,MIX
2020-07-13,-0.0026758800891514833,MIX
2020-07-14,0.007198539278448934,MIX
2020-07-15,0.0022599647454815686,MIX
2020-07-16,0.0007279251489998861,MIX
2020-07-17,0.0004026133441097368,MIX
2020-07-20,0.005269664673876462,MIX
2020-07-21,0.0013629290249183024,MIX
2020-07-22,0.004340609203128065,MIX
2020-07-23,-0.0001253839649628108,MIX
2020-07-24,-0.0032496942439219634,MIX
2020-07-27,0.0017906381181588826,MIX
2020-07-28,0.0002880090368693744,MIX
2020-07-29,0.0052976904321104246,MIX
2020-07-30,0.001510499432956225,MIX
2020-07-31,0.0036294823161309164,MIX
2020-08-03,0.0009588660650534653,MIX
2020-08-04,0.008263149880316182,UPRO
2020-08-05,0.018934633426290315,UPRO
2020-08-06,0.020404216094220384,UPRO
2020-08-07,0.0019641070423503937,UPRO
2020-08-10,0.008909361210223343,UPRO
2020-08-11,-0.02384327000924913,UPRO
2020-08-12,0.040528515966153034,UPRO
2020-08-13,-0.004347287623880813,UPRO
2020-08-14,-0.0006984344343724525,UPRO
2020-08-17,0.009786852468831597,UPRO
2020-08-18,0.005711133580850403,UPRO
2020-08-19,-0.011529679347007882,UPRO
2020-08-20,0.009052846261294656,UPRO
2020-08-21,0.010352103695260517,UPRO
2020-08-24,0.030566884782438297,UPRO
2020-08-25,0.010107754768698962,UPRO
2020-08-26,0.030511716981210357,UPRO
2020-08-27,0.00620820756761109,UPRO
2020-08-28,0.019617215834946355,UPRO
2020-08-31,-0.011326545522414633,UPRO
2020-09-01,0.028562179491916417,UPRO
2020-09-02,0.04317962071387749,UPRO
2020-09-03,-0.10370022264419354,UPRO
2020-09-04,-0.023498655572204763,UPRO
2020-09-08,-0.08221932669949317,UPRO
2020-09-09,0.05772039685681807,UPRO
2020-09-10,-0.05181606134694283,UPRO
2020-09-11,0.001270761220381944,UPRO
2020-09-14,0.0398911096614849,UPRO
2020-09-15,0.01499584439619972,UPRO
2020-09-16,-0.011510141338194835,UPRO
2020-09-17,-0.026068889739927936,UPRO
2020-09-18,-0.03497489693817135,UPRO
2020-09-21,-0.03309919992121324,UPRO
2020-09-22,0.02964251799653761,UPRO
2020-09-23,-0.06946505327624941,UPRO
2020-09-24,0.008183428726635356,UPRO
2020-09-25,0.04751534560563986,UPRO
2020-09-28,0.05084107044554376,UPRO
2020-09-29,-0.016366747923002967,UPRO
2020-09-30,0.022307514824250196,UPRO
2020-10-01,0.018601302796090735,UPRO
2020-10-02,-0.0096144822210491,MIX
2020-10-05,-0.0009026454376716564,MIX
2020-10-06,-0.0044132901543135206,MIX
2020-10-07,0.005056847575428625,MIX
2020-10-08,0.007131429375054288,MIX
2020-10-09,0.004371172968740122,MIX
2020-10-12,0.009636543932105779,MIX
2020-10-13,0.0003172178599039066,MIX
2020-10-14,-0.0019976138216069583,MIX
2020-10-15,-0.0014817335343668137,MIX
2020-10-16,-0.0016923499125888752,MIX
2020-10-19,-0.009491535804623641,MIX
2020-10-20,-0.002755271466139464,MIX
2020-10-21,-0.002673273652813224,MIX
2020-10-22,-0.002455806620512979,MIX
2020-10-23,0.004753740051031352,MIX
2020-10-26,-0.004588029299564866,MIX
2020-10-27,0.0016306545185371668,MIX
2020-10-28,-0.01662230922828789,MIX
2020-10-29,0.0002281271320004885,MIX
2020-10-30,-0.010145266056506175,MIX
2020-11-02,0.009349776956463218,MIX
2020-11-03,0.00592703402269934,MIX
2020-11-04,0.022020648999556358,MIX
2020-11-05,0.010620738808186703,MIX
2020-11-06,-0.006156492238686695,MIX
2020-11-09,-0.004225142265402715,MIX
2020-11-10,-0.003616408581699926,MIX
2020-11-11,0.005518633366170089,MIX
2020-11-12,0.0036583686847176944,MIX
2020-11-13,0.006259092112800679,MIX
2020-11-16,0.0050402480849207065,MIX
2020-11-17,0.0005746152826633377,MIX
2020-11-18,-0.004569074258616246,MIX
2020-11-19,0.004679632859242444,MIX
2020-11-20,0.0010107682803984774,MIX
2020-11-23,0.000706258477720767,MIX
2020-11-24,0.0030812601369856196,MIX
2020-11-25,-0.0023104796839290564,MIX
2020-11-27,0.0062453158915078966,MIX
2020-11-30,-0.002837816012989547,MIX
2020-12-01,-0.0019034888339190537,MIX
2020-12-02,0.0027380237610848982,UPRO
2020-12-03,-0.0005565864751909677,UPRO
2020-12-04,0.02548016064710179,UPRO
2020-12-07,-0.005023673684816821,UPRO
2020-12-08,0.00818755687903261,UPRO
2020-12-09,-0.02666449433662421,UPRO
2020-12-10,-0.0019470281133823208,UPRO
2020-12-11,-0.003762166339158046,UPRO
2020-12-14,-0.013006845265304823,UPRO
2020-12-15,0.04024382599166598,UPRO
2020-12-16,0.0049037263167039935,UPRO
2020-12-17,0.016808845683603302,UPRO
2020-12-18,-0.01159796615162112,UPRO
2020-12-21,-0.009981260519342783,UPRO
2020-12-22,-0.006675617661211386,UPRO
2020-12-23,0.002977087562171521,UPRO
2020-12-24,0.011627885584471587,UPRO
2020-12-28,0.02542301987204376,UPRO
2020-12-29,-0.005934761440074543,UPRO
2020-12-30,0.003980093759150094,UPRO
2020-12-31,0.015591858963403427,UPRO
2021-01-04,-0.04098353231596186,UPRO
2021-01-05,0.019807417599223998,UPRO
2021-01-06,0.01875737926887311,UPRO
2021-01-07,0.04400630885497847,UPRO
2021-01-08,0.01713564697236669,UPRO
2021-01-11,-0.01992132331239016,UPRO
2021-01-12,0.0007528718313376537,UPRO
2021-01-13,0.0072717238982493715,UPRO
2021-01-14,-0.010330990895025316,UPRO
2021-01-15,-0.022135785239274397,UPRO
2021-01-19,0.023665536659700948,UPRO
2021-01-20,0.041085797033630245,UPRO
2021-01-21,0.0022930614222154144,UPRO
2021-01-22,-0.010114376477928233,UPRO
2021-01-25,0.012042291591970011,UPRO
2021-01-26,-0.0046874705838613195,UPRO
2021-01-27,-0.07366271722268325,UPRO
2021-01-28,0.025159758988383185,UPRO
2021-01-29,-0.05887596354525304,UPRO
2021-02-01,0.047696053579656894,UPRO
2021-02-02,0.0008462739852267446,MIX
2021-02-03,-0.004043442475974823,MIX
2021-02-04,0.004346716579450183,MIX
2021-02-05,-0.002218644104591161,MIX
2021-02-08,0.00580627666976441,MIX
2021-02-09,3.706540261078084e-05,MIX
2021-02-10,0.003109217033668399,MIX
2021-02-11,-0.0019299691344539238,MIX
2021-02-12,-0.0037397942179037136,MIX
2021-02-16,-0.008046464333476833,MIX
2021-02-17,0.0032901904857268738,MIX
2021-02-18,-0.0041511970749277816,MIX
2021-02-19,-0.007529504570538359,MIX
2021-02-22,-0.007649756456786172,MIX
2021-02-23,-0.0008346460969687608,MIX
2021-02-24,0.0022298798483096904,MIX
2021-02-25,-0.020213269316236293,MIX
2021-02-26,0.013953295444981417,MIX
2021-03-01,0.005516295082652167,MIX
2021-03-02,-0.003866056585333122,MIX
2021-03-03,-0.012045996965022121,MIX
2021-03-04,-0.009412203332252234,MIX
2021-03-05,0.01017215942647931,MIX
2021-03-08,-0.006376787244542881,MIX
2021-03-09,0.014067550433520037,MIX
2021-03-10,0.004114167460747331,MIX
2021-03-11,0.0014630287408904374,MIX
2021-03-12,-0.009937632406612107,MIX
2021-03-15,0.005921852031994912,MIX
2021-03-16,-0.002640141618865832,MIX
2021-03-17,-0.002036610492995139,MIX
2021-03-18,-0.012337899162934374,MIX
2021-03-19,0.0021737208823804366,MIX
2021-03-22,0.009595534319142507,MIX
2021-03-23,0.0005781424362312215,MIX
2021-03-24,0.00014923711270814488,MIX
2021-03-25,-0.0011300508361895556,MIX
2021-03-26,0.006307519828881281,MIX
2021-03-29,-0.004496717416946905,MIX
2021-03-30,0.0012934569459006617,MIX
2021-03-31,-0.0007631225674528674,MIX
2021-04-01,0.013698226142098924,MIX
2021-04-05,0.04037083165589006,UPRO
2021-04-06,-0.0015433254004004748,UPRO
2021-04-07,0.004018750638205892,UPRO
2021-04-08,0.013650846320166554,UPRO
2021-04-09,0.021770034338758126,UPRO
2021-04-12,0.0008919999780565568,UPRO
2021-04-13,0.008415631338345442,UPRO
2021-04-14,-0.009621823266365181,UPRO
2021-04-15,0.0320213989254281,UPRO
2021-04-16,0.010758867705597641,UPRO
2021-04-19,-0.015016282113365476,UPRO
2021-04-20,-0.021806142828648345,UPRO
2021-04-21,0.027618814492459176,UPRO
2021-04-22,-0.027068492077553352,UPRO
2021-04-23,0.03196521992326895,UPRO
2021-04-26,0.006405381361067608,UPRO
2021-04-27,-0.0010448177064298347,UPRO
2021-04-28,-0.0014265834079401074,UPRO
2021-04-29,0.01866501086151451,UPRO
2021-04-30,-0.018883693854800265,UPRO
2021-05-03,0.006479038314586738,UPRO
2021-05-04,-0.018460673684544848,UPRO
2021-05-05,-9.641233235768709e-05,UPRO
2021-05-06,0.024115095080574633,UPRO
2021-05-07,0.022134089581704597,UPRO
2021-05-10,-0.029671760877527542,UPRO
2021-05-11,-0.02621093310828737,UPRO
2021-05-12,-0.0636823285891791,UPRO
2021-05-13,0.034683457868445844,UPRO
2021-05-14,0.046205252071021,UPRO
2021-05-17,-0.007504963677817389,UPRO
2021-05-18,-0.02510913808189741,UPRO
2021-05-19,-0.00865157702618291,UPRO
2021-05-20,0.03199926700524047,UPRO
2021-05-21,-0.002430126932507659,UPRO
2021-05-24,0.030595296520160797,UPRO
2021-05-25,-0.006523467255482696,UPRO
2021-05-26,0.005900332397934971,UPRO
2021-05-27,0.0005676433419146143,UPRO
2021-05-28,0.005862245383999598,UPRO
2021-06-01,-0.0029140398751926755,UPRO
2021-06-02,0.005185283986897993,UPRO
2021-06-03,-0.011161151869205188,UPRO
2021-06-04,0.026368088859251904,UPRO
2021-06-07,-0.0015709073369302162,UPRO
2021-06-08,0.0002777110867770993,UPRO
2021-06-09,-0.0047193386778972,UPRO
2021-06-10,0.01385289679818702,UPRO
2021-06-11,0.004951703827470233,UPRO
2021-06-14,0.007026358532267629,UPRO
2021-06-15,-0.006070994396650153,UPRO
2021-06-16,-0.016410070882266314,UPRO
2021-06-17,-0.00074134825548966,UPRO
2021-06-18,-0.04025601284920255,UPRO
2021-06-21,0.04233111733645023,UPRO
2021-06-22,0.014927932991412485,UPRO
2021-06-23,-0.002740650998173111,UPRO
2021-06-24,0.017497333790325476,UPRO
2021-06-25,0.010353778730157082,UPRO
2021-06-28,0.006505174929728019,UPRO
2021-06-29,0.0011508448315711295,UPRO
2021-06-30,0.0027415226867804066,UPRO
2021-07-01,0.01675623051139863,UPRO
2021-07-02,0.02281210688960411,UPRO
2021-07-06,-0.006529940832973868,UPRO
2021-07-07,0.011182396764063407,UPRO
2021-07-08,-0.023889980914985842,UPRO
2021-07-09,0.03122018718132824,UPRO
2021-07-12,0.011238021475241888,UPRO
2021-07-13,-0.01020071203113293,UPRO
2021-07-14,0.003435169207080424,UPRO
2021-07-15,-0.010103491384786611,UPRO
2021-07-16,-0.02311277306314219,UPRO
2021-07-19,-0.04395126915810199,UPRO
2021-07-20,0.0427204902087881,UPRO
2021-07-21,0.023733179639030322,UPRO
2021-07-22,0.006514889881659824,UPRO
2021-07-23,0.03017833121655511,UPRO
2021-07-26,0.0075071275896134715,UPRO
2021-07-27,-0.013444475423285529,UPRO
2021-07-28,-0.0016420283425829796,UPRO
2021-07-29,0.012416754776376493,UPRO
2021-07-30,-0.0151883775424414,UPRO
2021-08-02,-0.006185654556639664,UPRO
2021-08-03,0.024481387683564115,UPRO
2021-08-04,-0.01425688895482835,UPRO
2021-08-05,0.018325322185399173,UPRO
2021-08-06,0.00564873285138856,UPRO
2021-08-09,-0.0031293503080898066,UPRO
2021-08-10,0.0030588373095268295,UPRO
2021-08-11,0.007302613746394293,UPRO
2021-08-12,0.008843293371206151,UPRO
2021-08-13,0.005527969624020468,UPRO
2021-08-16,0.007461009179297706,UPRO
2021-08-17,-0.019332799623008157,UPRO
2021-08-18,-0.03282999221244709,UPRO
2021-08-19,0.003534111852335986,UPRO
2021-08-20,0.02497958492102903,UPRO
2021-08-23,0.025569466804994168,UPRO
2021-08-24,0.00498623372870477,UPRO
2021-08-25,0.005814425781771382,UPRO
2021-08-26,-0.0171881039268853,UPRO
2021-08-27,0.02572318071317148,UPRO
2021-08-30,0.013304052823912782,UPRO
2021-08-31,-0.003018060086355412,UPRO
2021-09-01,0.001664844271881627,UPRO
2021-09-02,0.008311043139256125,UPRO
2021-09-03,-0.0011987122080909796,UPRO
2021-09-07,-0.01027829402485314,UPRO
2021-09-08,-0.003638442827518573,UPRO
2021-09-09,-0.01354239655829892,UPRO
2021-09-10,-0.023214673995084478,UPRO
2021-09-13,0.006790481225067868,UPRO
2021-09-14,-0.015528415465290824,UPRO
2021-09-15,0.0250936604706824,UPRO
2021-09-16,-0.005595143590883533,UPRO
2021-09-17,-0.02844652743670506,UPRO
2021-09-20,-0.04987116012123949,UPRO
2021-09-21,-0.0028784238987181743,UPRO
2021-09-22,0.028272970420402332,UPRO
2021-09-23,0.03641308719958958,UPRO
2021-09-24,0.005019270379311269,UPRO
2021-09-27,-0.008561347779113548,UPRO
2021-09-28,-0.06036613302986027,UPRO
2021-09-29,0.00399934645220168,UPRO
2021-09-30,-0.036274335013867454,UPRO
2021-10-01,0.035616968822946626,UPRO
2021-10-04,-0.03906250419722923,UPRO
2021-10-05,0.03039938556604338,UPRO
2021-10-06,0.013036135895236223,UPRO
2021-10-07,0.025397724027886648,UPRO
2021-10-08,-0.005779448951781063,UPRO
2021-10-11,-0.02125869935708835,UPRO
2021-10-12,-0.006957395422339863,UPRO
2021-10-13,0.00991092204163424,UPRO
2021-10-14,0.05042320524818944,UPRO
2021-10-15,0.02303462827971714,UPRO
2021-10-18,0.009368869540172575,UPRO
2021-10-19,0.022775094507630378,UPRO
2021-10-20,0.011210199948532784,UPRO
2021-10-21,0.008069159383938818,UPRO
2021-10-22,-0.003366346802585851,UPRO
2021-10-25,0.015162804790018747,UPRO
2021-10-26,0.003845010421537287,UPRO
2021-10-27,-0.013627172046076219,UPRO
2021-10-28,0.02852676162240453,UPRO
2021-10-29,0.006389532741876591,UPRO
2021-11-01,0.005410428005192314,UPRO
2021-11-02,0.011768521947505217,UPRO
2021-11-03,0.018652478928157246,UPRO
2021-11-04,0.013437143969037946,UPRO
2021-11-05,0.010854885529735014,UPRO
2021-11-08,0.0027864300576709855,UPRO
2021-11-09,-0.010301789124400496,UPRO
2021-11-10,-0.023899351450774042,UPRO
2021-11-11,0.0011226013370462251,UPRO
2021-11-12,0.022214485767972247,UPRO
2021-11-15,0.0004113787313726469,UPRO
2021-11-16,0.011992058908100844,UPRO
2021-11-17,-0.007584060246653035,UPRO
2021-11-18,0.01003003365971411,UPRO
2021-11-19,-0.00479613078495611,UPRO
2021-11-22,-0.008892219005074198,UPRO
2021-11-23,0.00472566857513268,UPRO
2021-11-24,0.006748374118596523,UPRO
2021-11-26,-0.06513627798663801,UPRO
2021-11-29,0.03541661249206851,UPRO
2021-11-30,-0.056728873527713164,UPRO
2021-12-01,-0.03537312804373771,UPRO
2021-12-02,0.04512628948366415,UPRO
2021-12-03,-0.02633311197596122,UPRO
2021-12-06,0.03573332256356632,UPRO
2021-12-07,0.061925462176934065,UPRO
2021-12-08,0.008791580784367703,UPRO
2021-12-09,-0.02063059472409101,UPRO
2021-12-10,0.028851820965581032,UPRO
2021-12-13,-0.02669097585116431,UPRO
2021-12-14,-0.020966198979591844,UPRO
2021-12-15,0.04623415462035352,UPRO
2021-12-16,-0.026772495961184473,UPRO
2021-12-17,-0.031408637339469414,UPRO
2021-12-20,-0.03206788041004183,UPRO
2021-12-21,0.052964019981288635,UPRO
2021-12-22,0.02984091221769214,UPRO
2021-12-23,0.018305022602284504,UPRO
2021-12-27,0.042129282550726455,UPRO
2021-12-28,-0.0018079534432590139,UPRO
2021-12-29,0.0036227629676481854,UPRO
2021-12-30,-0.008573602830187821,UPRO
2021-12-31,-0.008062429553195694,UPRO
2022-01-03,0.017501458342595422,UPRO
2022-01-04,-0.0008377012621840763,UPRO
2022-01-05,-0.05809143053670773,UPRO
2022-01-06,-0.0027381884105650567,UPRO
2022-01-07,-0.011325199015443488,UPRO
2022-01-10,-0.004512690556464527,UPRO
2022-01-11,0.027477505439302607,UPRO
2022-01-12,0.008823944762271108,UPRO
2022-01-13,-0.04232004482039664,UPRO
2022-01-14,0.00084336464841539,UPRO
2022-01-18,-0.05292739303521454,UPRO
2022-01-19,-0.03098133244401713,UPRO
2022-01-20,-0.033348608329724194,UPRO
2022-01-21,-0.05887008428732077,UPRO
2022-01-24,0.012443079765589893,UPRO
2022-01-25,-0.03720294821340109,UPRO
2022-01-26,-0.006382661317430149,UPRO
2022-01-27,-0.015451426331693607,UPRO
2022-01-28,0.07370850956897956,UPRO
2022-01-31,0.053703325653198464,UPRO
2022-02-01,0.021976268650886865,UPRO
2022-02-02,0.0035506959768476535,MIX
2022-02-03,-0.01565535168618043,MIX
2022-02-04,-0.005020341606450096,MIX
2022-02-07,-0.0012807521408069733,MIX
2022-02-08,0.0007710594537186366,MIX
2022-02-09,0.008258604035235817,MIX
2022-02-10,-0.016928910444569345,MIX
2022-02-11,-0.002445232770184491,MIX
2022-02-14,-0.00785532947856249,MIX
2022-02-15,0.0023869741925925947,MIX
2022-02-16,0.0035236002862545357,MIX
2022-02-17,-0.006961235674645516,MIX
2022-02-18,0.0020261069859335845,MIX
2022-02-22,-0.004063654127285543,MIX
2022-02-23,-0.01576012248550629,MIX
2022-02-24,0.007853744807573615,MIX
2022-02-25,0.011397385526465631,MIX
2022-02-28,0.009680213477804511,MIX
2022-03-01,-0.0018344588903588255,MIX
2022-03-02,-0.007893042062964262,MIX
2022-03-03,0.0026034959493657084,MIX
2022-03-04,0.004569458278601057,MIX
2022-03-07,-0.018554333584563487,MIX
2022-03-08,-0.008820523024726579,MIX
2022-03-09,0.008505731135323102,MIX
2022-03-10,-0.009441374459547736,MIX
2022-03-11,-0.004684209855827848,MIX
2022-03-14,-0.015328780524672903,MIX
2022-03-15,0.010122616549330499,MIX
2022-03-16,0.015990980302331148,MIX
2022-03-17,0.0025285792029557386,MIX
2022-03-18,0.011582621705079177,MIX
2022-03-21,-0.011724515351619447,MIX
2022-03-22,-0.0005550414725489783,MIX
2022-03-23,0.004518191827158624,MIX
2022-03-24,0.0036208288828934454,MIX
2022-03-25,-0.004494658866220191,MIX
2022-03-28,0.007831241248530074,MIX
2022-03-29,0.00996168262769892,MIX
2022-03-30,0.0008135146902470414,MIX
2022-03-31,-0.0064812365459885335,MIX
2022-04-01,0.0033202917191624826,MIX
2022-04-04,0.0008083587988305108,MIX
2022-04-05,-0.017611846047032753,MIX
2022-04-06,-0.009046668528610025,MIX
2022-04-07,-0.0012466154087534265,MIX
2022-04-08,-0.006752504775093593,MIX
2022-04-11,-0.016458471752065884,MIX
2022-04-12,-0.0025429833672560576,MIX
2022-04-13,0.0067433484231084195,MIX
2022-04-14,-0.016248591257482736,MIX
2022-04-18,-0.0022789962822375998,MIX
2022-04-19,0.004326022728062318,MIX
2022-04-20,0.009692299698683071,MIX
2022-04-21,-0.011175948385029832,MIX
2022-04-22,-0.016866638847090887,MIX
2022-04-25,0.007899219946302605,MIX
2022-04-26,-0.009446974362135041,MIX
2022-04-27,-0.005007187073414243,MIX
2022-04-28,0.013374679712458537,MIX
2022-04-29,-0.02496434197712255,MIX
2022-05-02,-0.005657120688849604,MIX
2022-05-03,0.005662746815407904,MIX
2022-05-04,0.01798152153299959,MIX
2022-05-05,-0.0314706979929687,MIX
2022-05-06,-0.01035193287228714,MIX
2022-05-09,-0.011610033173678036,MIX
2022-05-10,0.005689982532600224,MIX
2022-05-11,0.0016930959322693506,MIX
2022-05-12,-0.001454647533484732,MIX
2022-05-13,0.0045635177679062555,MIX
2022-05-16,-0.002546035124125434,MIX
2022-05-17,0.0042432791091147615,MIX
2022-05-18,-0.00949688095699086,MIX
2022-05-19,-0.0018646727517903083,MIX
2022-05-20,0.005893237325893974,MIX
2022-05-23,0.001127834909631087,MIX
2022-05-24,0.006049307452953678,MIX
2022-05-25,0.006394615466985276,MIX
2022-05-26,0.0077280271830659775,MIX
2022-05-27,0.013495236485971618,MIX
2022-05-31,-0.013386699649510336,MIX
2022-06-01,-0.004615680083681073,MIX
2022-06-02,0.009779855118972836,MIX
2022-06-03,-0.00928074133796758,MIX
2022-06-06,-0.00769944203278311,MIX
2022-06-07,0.010196236132095637,MIX
2022-06-08,-0.009866384322039401,MIX
2022-06-09,-0.010226256546590873,MIX
2022-06-10,-0.017598722203935158,MIX
2022-06-13,-0.03467370292722144,MIX
2022-06-14,-0.00781347395692733,MIX
2022-06-15,0.016456500414113284,MIX
2022-06-16,-0.012578319387538783,MIX
2022-06-17,0.0026890064660900492,MIX
2022-06-21,0.004110789696162964,MIX
2022-06-22,0.012843617047960054,MIX
2022-06-23,0.009008729509978441,MIX
2022-06-24,0.008975637432705796,MIX
2022-06-27,-0.006174340567629721,MIX
2022-06-28,-0.007886674456330456,MIX
2022-06-29,0.007396919827021731,MIX
2022-06-30,0.00032889677283209906,MIX
2022-07-01,0.010421565815300515,MIX
2022-07-05,0.0048727549030164186,MIX
2022-07-06,-0.006706782949152168,MIX
2022-07-07,0.0030886398778878776,MIX
2022-07-08,-0.0059493173882889105,MIX
2022-07-11,0.002910374818320016,MIX
2022-07-12,-0.0014535482022529078,MIX
2022-07-13,0.0031074582167279763,MIX
2022-07-14,-0.005293705934151016,MIX
2022-07-15,0.012366821422136853,MIX
2022-07-18,-0.009337763335480198,MIX
2022-07-19,0.010812193257288105,MIX
2022-07-20,0.0044986503656118115,MIX
2022-07-21,0.013729802314902617,MIX
2022-07-22,0.0037664436862330786,MIX
2022-07-25,-0.004284899698864364,MIX
2022-07-26,-0.0055322679806387165,MIX
2022-07-27,0.01017417358548256,MIX
2022-07-28,0.010251677021993144,MIX
2022-07-29,0.005930538890679737,MIX
2022-08-01,0.010561382110535089,MIX
2022-08-02,-0.022369249580260982,UPRO
2022-08-03,0.04547533854508323,UPRO
2022-08-04,-0.00175749059640129,UPRO
2022-08-05,-0.0057219875587193325,UPRO
2022-08-08,-0.002877371127278483,UPRO
2022-08-09,-0.012874303977625234,UPRO
2022-08-10,0.06251400739688262,UPRO
2022-08-11,0.00021143375915766427,UPRO
2022-08-12,0.05014818966873347,UPRO
2022-08-15,0.012291063423211623,UPRO
2022-08-16,0.0057720876904432394,UPRO
2022-08-17,-0.021571257565172863,UPRO
2022-08-18,0.00809055399177172,UPRO
2022-08-19,-0.039927585676953536,UPRO
2022-08-22,-0.0631139179206347,UPRO
2022-08-23,-0.007584210778144307,UPRO
2022-08-24,0.008540993581624301,UPRO
2022-08-25,0.04256763538080932,UPRO
2022-08-26,-0.10218039482991903,UPRO
2022-08-29,-0.01952385829761394,UPRO
2022-08-30,-0.03351153378694027,UPRO
2022-08-31,-0.02336667511641899,UPRO
2022-09-01,0.008747211966559254,UPRO
2022-09-02,-0.005443943186758668,MIX
2022-09-06,-0.014270832021532842,MIX
2022-09-07,0.016890241578230936,MIX
2022-09-08,-0.0018604357469085286,MIX
2022-09-09,0.008877747521976675,MIX
2022-09-12,0.0012654679033939353,MIX
2022-09-13,-0.020577750267017525,MIX
2022-09-14,0.0036261962510784063,MIX
2022-09-15,-0.006000535979414523,MIX
2022-09-16,-0.007982229183014056,MIX
2022-09-19,0.005044768110910591,MIX
2022-09-20,-0.010724180176814702,MIX
2022-09-21,-0.0003456154210063067,MIX
2022-09-22,-0.016974059086510118,MIX
2022-09-23,-0.006335092907767181,MIX
2022-09-26,-0.014501542655694144,MIX
2022-09-27,-0.014441957711937015,MIX
