Date,s1_eq_regime,s2_sector_top3,s3_bond_dur,s4_credit,s5_curve_carry,s6_cmdty,s7_gld_slv,s8_fx_carry,s9_usd_reg,s10_vix_carry,s12_btc,s13_xa_gem,s15_defensive,s17_semi,s18_spy_rev,s19_em,s20_infl
2020-06-17,0.0005192878338280416,-0.0003584970669911631,0.0015067039641982025,0.0005192878338280416,0.0005192878338280416,0.0,0.0008309037476304955,0.0,0.0007826106308018242,0.0,-0.0013005273730662442,0.0015067039641982044,9.111290044716005e-05,0.0024769465608685164,-0.0012585898761413496,0.0,0.0019134003476204832
2020-06-18,-0.00017268290615801707,-0.00024592159011252863,0.004270036943046099,-0.00017268290615801707,-0.00017268290615801707,-0.00016371068933235255,-0.0008726561384259187,-0.00016371068933235255,0.004133228836397587,0.0,-0.0015486740258837787,0.004270036943046105,-3.086703567582391e-05,-0.0003546006063025589,0.00012351843527470997,-0.00016371068933235255,0.0029068501018698176
2020-06-19,0.00034555693697613243,-0.0004940542166600488,0.0003295175032631133,0.00034555693697613243,0.00034555693697613243,0.0,0.004979271869320158,0.0,0.0014532733602972067,-0.0,-0.0028212864055053863,0.0003295175032631138,6.324528745399513e-05,-0.0012031010686148372,-0.0009620971820543512,0.0,0.0004302547835647094
2020-06-22,-0.00034547734891299253,0.0026218614627858622,6.414322306325367e-05,-0.00034547734891299253,-0.00034547734891299253,0.0,0.002926431630059322,0.0,-0.006772546634873253,0.0,0.008311310136025311,6.414322306325383e-05,-6.761865234214999e-05,0.002361926676590489,0.0,0.0,-0.001356941028489822
2020-06-23,0.00034555693697613243,0.002082029679658929,-0.003950264850057968,0.00034555693697613243,0.00034555693697613243,0.0,0.0041229081882838735,0.0,-0.004350272498066693,0.0,-0.00041747768779845694,-0.003950264850057979,7.055240597629785e-05,0.0008603360866463248,0.0,0.0,-0.0004944834742960369
2020-06-24,0.00017463024995423293,-0.009454298885892392,0.006328128008442633,0.00017463024995423293,0.00017463024995423293,0.0,-0.0019187542355054126,0.0,0.00602920022595937,-0.0,-0.0069355940993165955,0.0063281280084426525,4.017036335027302e-05,-0.006462882450457801,0.0,0.0,0.0028422305107304036
2020-06-25,0.0,0.0031452264548962237,0.0016881728130822493,0.0,0.0,0.00016372855874247083,-0.0003362157942395602,0.00016372855874247083,0.0020335814581497738,0.0,-0.001095340206655543,0.0016881728130822542,0.0,0.002086279323384467,4.698316739959999e-05,0.00016372855874247083,0.00024701853446851274
2020-06-26,0.0005192905127801017,-0.008663535814758212,0.006274128406457616,0.0005192905127801017,0.0005192905127801017,-0.00016371068933235255,0.0025097597859049846,-0.00016371068933235255,0.002232182671129326,-0.0,-0.0022984027893975293,0.0062741284064576335,0.0001349153124697998,-0.006144501903857615,-5.358699227695778e-05,-0.00016371068933235255,0.004069756197101482
2020-06-29,0.0003462251226635793,0.006125429816926281,-0.0019268047985136177,0.0003462251226635793,0.0003462251226635793,0.0,0.00030495654804515656,0.0,0.0005692736320349612,0.0,0.0006363048553653022,-0.0019268047985136238,9.016303532943692e-05,0.0035576975185261247,0.0,0.0,0.0014749316878307495
2020-06-30,-0.00017314822385205986,0.008088273362878104,-0.002986710271063806,-0.00017314822385205986,-0.00017314822385205986,0.0,0.0025069811328172977,0.0,-0.0022762306627406304,0.0,-0.0012003402056338633,-0.0029867102710638155,-4.7409128296845485e-05,0.008821937016050777,0.0,0.0,-0.002702846654941804
2020-07-01,-0.0005018097212551309,0.00175948292182152,-0.0011980793581683057,-0.0005018097212551309,-0.0005018097212551309,0.0,-0.008650525487197686,0.0,-0.0034195350945342984,0.0,0.002062182276720873,-0.0011980793581683096,-0.00014000311823585316,-0.004147290692343426,0.0,0.0,-0.0035242189375039273
2020-07-02,0.0006924507886405529,0.0017347247961848411,0.0006517876876718552,0.0006924507886405529,0.0006924507886405529,0.00016372855874247083,-0.003934200746502813,0.00016372855874247083,0.0011423230850451382,0.0,-0.0023701655631515857,0.0006517876876718574,0.00020543557440454402,0.005514881446034142,5.959078328648148e-05,0.00016372855874247083,0.004143805512305421
2020-07-06,-0.0005197411405835073,0.007217433627457377,-0.002574863655457862,-0.0005197411405835073,-0.0005197411405835073,-0.00016371068933235255,0.012386626434052602,-0.00016371068933235255,-0.007990681810394529,0.0,0.005751831337299485,-0.002574863655457871,-0.00015858005284696857,0.009902641839161246,-5.958428003844891e-05,-0.00016371068933235255,0.0029168143180952066
2020-07-07,0.0003468663132148997,-0.004573784171384742,0.008832442730878414,0.0003468663132148997,0.0003468663132148997,0.0,-0.0013922370972439188,0.0,0.003442955037817663,-0.0,-0.002719368770997345,0.008832442730878442,0.00010674209092427567,-0.004394311824857831,0.0,0.0,0.0003636256461913012
2020-07-08,0.0,0.004883272089074879,-0.0024710347409866197,0.0,0.0,0.0,0.017634953939840554,0.0,-0.0080153334096148,0.0,0.003930542122472415,-0.002471034740986628,0.0,0.005034591525017906,0.0,0.0,-0.002667750446565642
2020-07-09,0.00034693735779312007,0.00044880103477856493,0.009919383459299585,0.00034693735779312007,0.00034693735779312007,0.0,-0.003733927764788746,0.0,0.0051803505881228284,-0.0,-0.0032857828347685664,0.009919383459299618,0.00012450057265383298,0.006078988078369592,0.0,0.0,0.003887699893258434
2020-07-10,-0.0005204369008813825,0.002129947275381544,-0.003083451904968582,-0.0005204369008813825,-0.0005204369008813825,0.00016372855874247083,0.0017139255892824556,0.00016372855874247083,-0.0022943834835864596,0.0,1.8600452664594706e-05,-0.0030834519049685915,-0.0002026006220253618,-0.0013670340802763368,0.0001060468459690268,0.00016372855874247083,-0.0015752987612212555
2020-07-13,0.0,-0.006055042973004692,0.002025472618279775,0.0,0.0,0.0,0.010735517952103967,0.0,-0.0022980254267361833,-0.01363805032238215,-0.0007793815079053255,0.002025472618279781,0.0,-0.005005796533172513,0.0,0.0,0.0032752313722698156
2020-07-14,0.0001736400139999983,0.0038559973046081893,0.0008858810901211936,0.0001736400139999983,0.0001736400139999983,0.0,0.008441590781761293,0.0,-0.002876812005000895,-0.00020425049380730183,-8.898677454929851e-06,0.0008858810901211964,7.099786990138935e-05,0.005810314669358214,0.0,0.0,0.00024177611464093474
2020-07-15,0.0001730149683154547,0.0035647686038720976,-0.0028756630637406582,0.0001730149683154547,0.0001730149683154547,0.0,0.006882883834110741,0.0,-0.004035326977676723,0.003399041043963589,-0.0011196715634126516,-0.0028756630637406673,7.825141137108049e-05,-0.0015670049479101092,0.0,0.0,-0.0008473772628406206
2020-07-16,0.0,-0.002746314685724529,0.0030900056248479263,0.0,0.0,-0.00016371068933235255,-0.013221914681297403,-0.00016371068933235255,0.005202309329652932,0.0024591787033249155,-0.0013539572708640567,0.0030900056248479367,0.0,-0.00025848951075984255,-0.00011070064813314186,-0.00016371068933235255,0.0030277677430732286
2020-07-17,0.00034704856492262515,5.716905108321305e-05,-0.001375027558148853,0.00034704856492262515,0.00034704856492262515,0.00016372855874247083,0.0076678863503423025,0.00016372855874247083,-0.006336557886257532,0.004843268738286813,0.0004307467866659255,-0.0013750275581488577,0.00016348397132254246,0.001594984862448374,0.00011071274966141269,0.00016372855874247083,0.0027789302472102095
2020-07-20,-0.00034696828835839577,0.0075237970862604975,0.0016394615771427666,-0.00034696828835839577,-0.00034696828835839577,0.0,0.017503583931714417,0.0,-0.002313849985797811,0.006227646465521288,0.0002879588381353359,0.0016394615771427724,-0.00017267108826520328,0.006866193415422204,0.0,0.0,0.002050746071314835
2020-07-21,0.00034704856492262515,-0.0015294797828892444,0.00040121157328884424,0.00034704856492262515,0.00034704856492262515,0.0,0.03549107590966605,0.0,-0.009269955438379052,-0.0011712849258089346,0.004718204106983059,0.0004012115732888457,0.00018295290376979894,-0.0017138204743369098,0.0,0.0,0.0033724868309426004
2020-07-22,-0.0001731061830806957,0.003012328653902102,0.002034863729663818,-0.0001731061830806957,-0.0001731061830806957,-0.00016371068933235255,0.043013039249717555,-0.00016371068933235255,-0.004080808758280596,0.0014374854964389764,0.0032816977976744322,0.0020348637296638255,-9.820309562125947e-05,0.002496192166944635,-0.00011070175765412391,-0.00016371068933235255,0.0
2020-07-23,0.0,-0.007507857978022926,0.008021635541657994,0.0,0.0,0.00016372855874247083,-0.007079897464720505,0.00016372855874247083,-0.0029227780795049174,-0.0040770626099286625,0.0011937371027975626,0.008021635541658025,0.0,-0.005621824505302374,0.00011954067027957614,0.00016372855874247083,0.0007208865459383818
2020-07-24,0.00017312616255360513,-0.0018941899390595757,-4.006506218465229e-05,0.00017312616255360513,0.00017312616255360513,-0.00016371068933235255,0.0031252286974825885,-0.00016371068933235255,-0.006442820930725901,-0.0005405723048821242,-0.0009410917183782634,-4.0065062184652444e-05,0.00010382686925312444,-0.0033993645049079243,-0.00011953355348590936,-0.00016371068933235255,-0.0003604380884786873
2020-07-27,-0.000519923286999624,0.0039847251517224,-0.002523931110759609,-0.000519923286999624,-0.000519923286999624,0.0,0.027924020746673835,0.0,-0.011176478907222953,0.003715079811474399,0.031105036290301934,-0.0025239311107596186,-0.0003167674241877377,0.013579074261737946,0.0,0.0,0.0
2020-07-28,0.00034693735779312007,-0.0038884618097832007,0.004860918551949055,0.00034693735779312007,0.00034693735779312007,0.00016372855874247083,-0.0008519318560404723,0.00016372855874247083,0.002370530369947832,0.0007726679195337867,-0.0012347362384520016,0.004860918551949074,0.00021400651823196056,-0.008486400240291785,0.00013251784690822776,0.00016372855874247083,0.0027637988531158397
2020-07-29,0.00034610112321820097,0.004447041254950193,-0.0012067007675176458,0.00034610112321820097,0.00034610112321820097,0.0,-0.002849280444554429,0.0,-0.007100500928440445,0.0027194245586400928,0.0029876853142731755,-0.001206700767517651,0.00021403079427654366,0.008080143233430717,0.0,0.0,0.0034782155690974426
2020-07-30,0.0005197121780141645,0.0008508286504816453,0.004680264000045039,0.0005197121780141645,0.0005197121780141645,-0.00016371068933235255,-0.011592790869246377,-0.00016371068933235255,-0.005945314523742529,-0.003110115237044688,0.0001680601932611242,0.004680264000045057,0.00032173952357680824,0.0029920437322808763,-0.00013386606753745461,-0.00016371068933235255,0.0015554583471544259
2020-07-31,0.00017363073502774107,0.0055037563137364425,-0.0004619931147435436,0.00017363073502774107,0.00017363073502774107,0.00016372855874247083,0.012903967296136333,0.00016372855874247083,0.008953525236239601,0.00270344610678355,0.003316373949682327,-0.00046199311474354556,0.00011111624100982292,-0.001880217057099871,0.00013387538808927498,0.00016372855874247083,0.0044225477550402514
2020-08-03,0.00592827844375016,0.005782022345499513,-0.0036406549917279204,-0.004129658752522632,1.5109716178240973e-07,-0.00016371068933235255,0.0012224785280689815,-0.00016371068933235255,-0.004663710689332353,0.0007869790344058398,-0.001182739547774073,-0.003640654991727937,1.0369229267500623e-07,0.006015221279752262,-0.00013386739496885924,0.005894988449845654,0.00202641632514744
2020-08-04,0.005794287051619329,0.0011391863918515854,0.006890561760294601,-0.0005295401897401075,0.00017209964997833005,0.00016372855874247083,0.020429896157511493,0.00016372855874247083,0.00016372855874247083,0.0039574952858813656,-0.0006242374047922996,0.006890561760294631,0.00011814220872563379,0.004896455477270043,0.00013387925908889964,0.019958445677560777,0.0033321255510736503
2020-08-05,0.009315850239386636,0.0037905726567668448,-0.006296976297375701,0.0026466304816570307,-0.00034597277118753045,-0.00016371068933235255,0.009504071767900567,-0.00016371068933235255,-0.00016371068933235255,0.0026128985139845145,0.008378435018203598,-0.006296976297375728,-0.00024233819493651507,0.00029415455591488946,-0.00013386642005623863,0.016301095859300507,0.000712879143222489
2020-08-06,0.010026881666922005,0.0025077161012118277,0.004108079270229372,0.00334557186665696,0.0,0.0,0.02094091368065701,0.0,0.0,0.0014784982172055,0.0004799279163071015,0.004108079270229391,0.0,-0.0005882472562363591,0.0,0.0047031303565368,0.0016616356094404372
2020-08-07,0.0010767772905431183,-0.0018822571844154532,-0.005033050766124909,-0.003688872741940963,-0.0001736307525197489,0.00016372855874247083,-0.0068886508964091315,0.00016372855874247083,0.00016372855874247083,0.0008966551975228,-0.0026855005419029287,-0.005033050766124931,-0.00013279717947209868,-0.003868311177151671,0.00013723123315351673,-0.030810595660685447,-0.004031014411726541
2020-08-10,0.0044834771530125606,0.001065232998786959,-0.003431122811513692,0.0007034947978340478,-0.00034624378141528966,0.0,0.008188492050974277,0.0,0.0,0.003911234924103619,0.0042269667626804,-0.003431122811513709,-0.00028271769027008234,0.00023968934525384536,0.0,0.0037611886365118696,-0.0017838423797154057
2020-08-11,-0.01238187423472692,-0.00486186149652908,-0.00916500597107204,-0.013554372241676216,-0.0003458702218739895,-0.00016371068933235255,-0.03582600239510341,-0.00016371068933235255,-0.00016371068933235255,-0.006119082091448183,-0.007864328371495274,-0.009165005971072084,-0.0002832927105642253,-0.004789735739664971,-0.00015120306784991368,-0.004092583625115498,-0.00333216909529388
2020-08-12,0.020913199896271717,0.009812274821555082,-0.0069646200256048355,0.0003558442459821176,-0.00034776441410422354,0.0,0.0008092798577447183,0.0,0.0,0.007036176556645275,0.0030138285483634958,-0.00696462002560487,-0.00029691666582744986,0.010814439147673906,0.0,0.020177611249469596,0.0009539614363398563
2020-08-13,-0.002711579347428439,-0.0002372758216170987,-0.008144391302162978,-0.004084813294918055,-0.00017346881881596943,0.00016372855874247083,0.01818478916851843,0.00016372855874247083,0.00016372855874247083,-0.0,0.003452032959209845,-0.008144391302163016,-0.00015349859476794145,-0.0032487394008294482,0.00016372855874247083,-0.004386655128205241,-0.0038150874070001506
2020-08-14,4.4747383357357506e-05,-0.0005055270322911089,-0.0029709574331455604,-0.0026720794434599293,0.00017348888209034463,-0.00016371068933235255,-0.006793661068509071,-0.00016371068933235255,-0.00016371068933235255,-0.00012269166332999943,-0.00026436572756427285,-0.002970957433145574,0.0001552363058979416,-0.00036319474786050584,-0.00016371068933235255,-0.002707848744737007,-0.002509955037167333
2020-08-17,0.004764865402708596,0.0047064307920531775,0.0019088872155915905,0.00891999900669671,0.0001733175818336985,0.0,0.008296677431986454,0.0,0.0,0.004902709878541338,0.008568007269815396,0.0019088872155915996,0.00015507979229607534,0.005116989252268788,0.0,0.0189874588861082,0.0032328447233137547
2020-08-18,0.0032405653954683533,0.001790025768272062,0.0057636985225468194,0.0023060433611918896,0.00017450731423562793,0.00016372855874247083,0.001974137593239581,0.00016372855874247083,0.00016372855874247083,0.001204434386258528,-0.004464354667098024,0.005763698522546849,0.00017450731423562793,-0.0022477358400629006,0.00016372855874247083,-0.0016744177412679195,0.0066894195621201025
2020-08-19,-0.006245496716446253,-0.0017085975742768826,-0.005014138514432732,-0.0042502971474212,0.0,0.0,-0.007516464523293769,0.0,0.0,-0.0024949462781095415,-0.004016217947020853,-0.005014138514432758,0.0,-0.002216921615030122,0.0,-0.018417824030531244,-0.004518747146681712
2020-08-20,0.004670554025015483,0.0016044254926477364,0.007219820525514253,0.004972892872853518,0.0,0.0,0.005618733164385495,0.0,0.0,0.0013788306201146698,0.002112980945197849,0.007219820525514289,0.0,-0.002989828518362462,0.0,-0.004432499077373259,-0.0014318873313612368
2020-08-21,0.005320872366678109,0.003532756703347011,0.004740386246365061,-0.00017763715869340002,-0.0001744870147287192,0.0,-0.005308222852846094,0.0,0.0,-0.0005709396123065049,-0.0050922632443721975,0.0047403862463650855,-0.0001744870147287192,0.0027607170353761736,0.0,0.0069549937455040765,0.005134320353215149
2020-08-24,0.015199621915356398,0.0035945270084952858,-0.0012850196755162593,0.006903878071709002,-0.00017329755815781445,0.0,-0.0022861648503780144,0.0,0.0,0.0004421632181905423,0.0033008180545544548,-0.0012850196755162658,-0.00017329755815781445,0.003385697663210102,0.0,0.015281851245348704,0.002975532195979458
2020-08-25,0.0052490219079134315,0.0028216159404825317,-0.006201257116495637,0.0015854970953649294,0.0001733175818336985,-0.00016371068933235255,0.0012349471756895253,-0.00016371068933235255,-0.00016371068933235255,0.0008879098630701226,-0.007401152461456256,-0.006201257116495669,0.0001733175818336985,0.00430491541699886,-0.00016371068933235255,0.013307826142701457,-0.000475364025076197
2020-08-26,0.01503847577992512,0.00541010312382027,-0.003075826320807854,-0.00017620269635298946,0.0,0.0,0.006212757090643219,0.0,0.0,-0.0029429020934485317,0.0022875761823379394,-0.0030758263208078705,0.0,0.002122113966907865,0.0,0.003406883731975763,0.0029700290624319337
2020-08-27,0.0032797383436768968,0.0006119051341115805,-0.013672557913601254,-0.0022879928819212747,-0.00017329755815781445,0.0,-0.003031153350231864,0.0,0.0,-0.004077384434497014,-0.003086000332370637,-0.013672557913601327,-0.00017329755815781445,-0.005453766765229755,0.0,-0.010747351447449692,-0.005928651498046444
2020-08-28,0.009689077109427235,0.003271144000675909,-0.0005797918385365024,0.0012341726132313324,0.0005207089304127832,0.00016372855874247083,0.003367740632645838,0.00016372855874247083,0.00016372855874247083,0.0006692480462397872,0.00415226316408001,-0.0005797918385365052,0.0005207089304127832,0.006175117235752502,0.00016372855874247083,0.01639048222290749,0.004762141122324315
2020-08-31,-0.0054340073484871465,0.0004941717696063744,0.005205303312222519,-0.002113712006761803,0.0005194699431103622,0.0,0.004554993620466398,0.0,0.0,-0.006115060526323379,0.002708013971041122,0.005205303312222545,0.0005194699431103622,-0.0005944246755666778,0.0,-0.026428761193185484,0.00676312069749041
2020-09-01,-0.004863926244281221,0.010208497791460823,0.008930948430094761,0.008165097265664722,-0.0003639262442812208,-0.002284113840615272,-0.0006452285586043419,0.0,0.0,-0.002325562850592791,0.00586733908101639,0.00501201747354728,-0.0003639262442812208,0.007640645470528714,0.0,0.01784305813158732,0.0008271571823271762
2020-09-02,0.0001735418253940857,0.008370866374929797,0.007491136171043534,0.0017612086517662107,0.0001735418253940857,-0.019911739393014494,-0.004261838985277373,0.0,0.0,-0.003449286312568516,-0.010954664371210128,0.011505089587919072,0.0001735418253940857,0.010430461039651548,0.0,-0.002616393381137109,0.0005899821233547042
2020-09-03,-0.00017352174987317337,-0.02134734492860017,0.0022798285875439603,-0.00932482642541027,-0.00017352174987317337,-0.013452829946029532,-0.005946684941006994,-0.00016371068933235255,-0.00016371068933235255,-0.017001810628862035,-0.023517541847132707,-0.027510819606378294,-0.00017352174987317337,-0.020593202368753064,-0.00016371068933235255,-0.0187606864427099,-0.0051926836217548455
2020-09-04,-0.0005198696319945184,-0.004239508504741331,-0.015362010336398974,-0.004073170830994621,-0.0005198696319945184,-0.01357457423857722,0.002413057475210405,0.00016372855874247083,0.00016372855874247083,-0.00018517965326576784,0.005390240655702114,-0.00571574266537614,-0.0005198696319945184,-0.004939645818109502,0.00016372855874247083,0.0004145167048289518,-0.004618592028749369
2020-09-08,0.00017360199232985263,-0.013111940414058684,0.004734442942223869,-0.008344347234019278,0.00017360199232985263,-0.03652994620991712,-0.0023074898343227726,0.0,0.0,0.0,-0.007463166381729926,-0.019013092770541508,0.00017360199232985263,-0.015833420910744612,0.0,-0.01595713396672222,0.0014254348002454842
2020-09-09,0.00017343069913888787,0.012683196211317364,-0.0020917728276757734,0.01178364294940637,0.00017343069913888787,0.014040730471920004,0.003232143789067535,-0.00016371068933235255,-0.00016371068933235255,0.0,0.0022297535038571614,0.01297914127862653,0.00017343069913888787,0.009705623722725432,0.025120960974187097,0.013034310473928548,0.0008307971832695049
2020-09-10,-0.0001734106493187504,-0.007387653946140599,0.0040560640863258,-0.007085485985553253,-0.0001734106493187504,-0.015069583097693962,-0.0023633508593900623,0.0,0.0,-0.0015993457446587332,0.0024027181495535695,-0.011242717254116701,-0.0001734106493187504,-0.004194793833880223,-0.02604519239271469,-0.013579375700322856,0.0013046577904725076
2020-09-11,0.0003464077870332094,0.001240855947430386,0.001778131775378021,0.00302458604137279,0.0003464077870332094,0.01053870330027984,0.0002988211260276971,-0.00016343434749577224,-0.00016343434749577224,0.013666357804350786,0.0007632987153437625,0.00033239240543101535,0.0003464077870332094,-0.0007048168580622452,0.0007504875879202899,0.00786765210055371,-0.0008297261804182665
2020-09-14,-0.0001729371500441279,0.008651578362140424,-5.138944077085488e-05,-0.0015982550637466675,-0.0001729371500441279,0.001143137570242003,0.002908951051911803,0.0003271985565599378,0.0003271985565599378,0.0034015426152081505,0.005646777179722254,0.008657030305221886,-0.0001729371500441279,0.008280435530950116,0.01975667124249192,0.01301498539764078,-0.0009482306657586093
2020-09-15,0.0001729570905149025,0.004267668606174985,-0.00205550111485144,0.0040903726674154095,0.0001729570905149025,0.007990263963744521,-0.0004406648024210754,-0.0003271271995283209,-0.0003271271995283209,0.00010448363062600517,0.0022690732260510415,0.003267415595650837,0.0001729570905149025,0.007667842695438104,0.007414650109926697,0.008212300232835914,0.001067945802856629
2020-09-16,0.0001735418253940857,-0.0038685575761172562,-0.0026160493503886973,0.0,0.0001735418253940857,0.026806673860519888,0.0,0.0003271985565599378,0.0003271985565599378,0.0012543294435984477,0.0034394002670320766,-0.00261033289277827,0.0001735418253940857,-0.004460047929558207,-0.004172801443440063,-0.0010250519690140178,0.0
2020-09-17,-0.0003464388943459351,-0.0028411926386288032,0.0026784672374263736,-0.0015965215041920944,-0.0003464388943459351,0.014373398816422685,0.0,0.0,0.0,0.004729810441338596,-0.0004922350969055122,-0.005787730976532685,-0.0003464388943459351,-0.0008236441637984257,0.0,-0.003077529137660116,0.0008298984788106534
2020-09-18,0.0001729570905149025,-0.009159843051437563,-0.002766069290877422,-0.0037278762995894277,0.0001729570905149025,0.005448052391429887,-0.002208128465140152,-0.0003271271995283209,-0.0003271271995283209,-0.00010700060490858806,-8.390870002805985e-05,-0.00761100883587738,0.0001729570905149025,-0.005460247787813196,-0.0003271271995283209,-0.00599362627651202,-0.0013034208316546336
2020-09-21,-0.0001729371500441279,-0.007393655070711876,0.004508321117145732,-0.012100669479814419,-0.0001729371500441279,-0.029636847472176545,-0.014118952847730423,0.0,0.0,-0.007058030890508074,-0.00921298913017287,-0.007283630292635697,-0.0001729371500441279,0.00017076114222361335,0.0,-0.007018737682383007,-0.002728287626389825
2020-09-22,0.0003465189261018242,0.007145762338939165,-0.0007004755258913846,0.005202900915154851,0.0003465189261018242,-0.004760417752732373,-0.001845002859860615,0.0,0.0,-0.0014348446129408856,0.0015115130254920197,0.006605563810568776,0.0003465189261018242,0.002948690698516865,0.010776637784448876,-0.0056411916654987805,0.00047536865991437693
2020-09-23,0.0,-0.014053498404153054,0.0011954395521693586,-0.01519602667347103,0.0,-0.011915094693524694,-0.012565432316065809,0.0,0.0,-0.01129525895611987,-0.005754844883041351,-0.014932654387906086,0.0,-0.008214755010766265,-0.03478606858858119,-0.01163224872893956,-0.0015439050774441743
2020-09-24,-0.00017352174987317337,0.0022389643180533055,0.0034782389562819627,0.0009019877198769288,-0.00017352174987317337,0.00470422027805364,0.003144880522248377,0.000163452156626942,0.000163452156626942,0.0036760270108230006,0.010436837288790532,0.0016666865200687625,-0.00017352174987317337,0.003134347122453436,0.00356018983970075,-0.0033829785966539854,0.0010697881209180693
2020-09-25,0.0001735418253940857,0.00833161893084661,0.0,-0.002707496028881984,0.0001735418253940857,0.0,-0.0020565777188462447,-0.00016343434749577224,-0.00016343434749577224,0.005549031692514144,-0.001277784284677735,0.010111773705687605,0.0001735418253940857,0.004154746788789051,0.02154163057655263,0.0006783147568664345,0.0020206490753680306
2020-09-28,0.0001739752039234821,0.010354365168118836,-0.00263173498413251,0.0097646108006193,0.0001739752039234821,0.008533403472158257,0.005755431102894004,0.000163452156626942,0.000163452156626942,-0.00030653065238040594,0.00032363087765838606,0.010258810154889705,0.0001739752039234821,0.009185857410727152,0.0203310113685439,0.008130444903012264,0.003084854628391809
2020-09-29,-0.00017395502801570428,-0.00337775673248037,0.0010672755216940839,0.0012580894795950481,-0.00017395502801570428,-0.01134602103864226,0.003693263526485531,0.0,0.0,0.0,0.002575450345734871,-0.0032867399862928854,-0.00017395502801570428,0.0018933391395522694,-0.003410238199713245,-0.0004959053589283047,0.002486992162293422
2020-09-30,0.0001739752039234821,0.0049120881211918216,-0.008903273667000212,0.00610360616199801,0.0001739752039234821,0.01122241724276999,-0.006465260757571554,-0.00016343434749577224,-0.00016343434749577224,0.0,-0.0011331715810925654,0.004574113795962474,0.0001739752039234821,-0.0005389247732036774,-0.00012346200253631338,0.011577343578744702,-0.004493111069937772
2020-10-01,-0.0003473055207472431,0.0017349321782686802,-0.0029556165893345736,-0.004847305520747244,-0.0003473055207472431,-0.011508123796413748,0.0034872312086478376,0.0,0.0,-0.0,-0.0031258316185445163,0.003853720893374978,-0.0003473055207472431,0.008967293043770372,0.0,0.006501910905819027,-0.0002732283722756135
2020-10-02,0.00017384414554899585,-0.0037885174424455363,0.00010583072955119496,0.00017384414554899585,0.00017384414554899585,-0.011382801150149637,0.0003034449168846368,0.0,0.0,-0.0,-0.000835355370817244,-0.005679631914014137,0.00017384414554899585,-0.010793485254098985,0.0,-0.007950340187147041,0.0002382339863828964
2020-10-05,-0.0005207162435555412,0.01000097079812427,-0.00031790360107450107,-0.0005207162435555412,-0.0005207162435555412,0.023252465714402756,0.003715370525754893,0.0,0.0,0.005700988477859585,0.0042142551890741765,0.010557416584174674,-0.0005207162435555412,0.01214981296724483,0.0,0.00918013086996459,-0.004521526742667259
2020-10-06,0.0,-0.00849033059383567,0.0,0.0,0.0,0.0030925602942748084,-0.006593166422291281,0.000163452156626942,0.000163452156626942,-0.0025782412052722105,-0.003587047574225267,-0.008389986026776939,0.0,-0.003062457070740103,0.00012347231843617173,0.001208903904201571,0.00023891633316297511
2020-10-07,-0.00017373315917340593,0.012037730806254044,-0.0001101650532721953,-0.00017373315917340593,-0.00017373315917340593,0.003073240635190278,0.002754409660526043,-0.00016343434749577224,-0.00016343434749577224,0.006356423202339201,0.0012461687215543414,0.010150572724158934,-0.00017373315917340593,0.007482800455561397,-0.000123462005124299,0.00738979703204081,-0.00011905117323396386
2020-10-08,0.0,0.003831397236986124,0.0,0.0,0.0,0.007940945997867526,0.0006772426512431218,0.0,0.0,0.007910716434629511,0.004746496639167741,0.005149823992698355,0.0,0.0042650224747025475,0.0,0.005465688142828398,0.005966001429909773
2020-10-09,0.0,0.005853861792003945,0.0,0.0,0.0,0.002386703838615053,0.009218205439770416,0.0,0.0,0.010502855110843227,0.0027878827831541155,0.0051635748390335,0.0,0.005969278473768593,0.0,0.004519514214818091,0.0004754599996364961
2020-10-12,0.000347052903363565,0.00685079262194383,0.0002331423931776497,0.000347052903363565,0.000347052903363565,-0.008317318542966022,-0.0005605271454251707,0.000163452156626942,0.000163452156626942,0.0039303157275422385,0.009070822585020769,0.00925549467001576,0.000347052903363565,0.006140794554114445,0.00012346842151112774,0.005774157551712349,0.0009501771463704678
2020-10-13,-0.00017325953290270313,-0.00270893115135783,-0.00011646114188470228,-0.00017325953290270313,-0.00017325953290270313,0.001777993177901696,-0.005905766453188129,-0.00016343434749577224,-0.00016343434749577224,-0.002233777528039314,-0.0022592647610063035,-0.0036888229824300865,-0.00017325953290270313,-0.0010448950014832461,-0.00012345809616447562,-0.0027048943308210153,0.0
2020-10-14,0.0,-0.0023551986184820926,0.0,0.0,0.0,0.005317069656902433,0.0003615270158272608,0.0,0.0,0.0017494521472081657,6.359181536721318e-05,-0.003546964015322794,0.0,-0.0018395696546681542,0.0,-0.004421417706228565,0.0
2020-10-15,0.000347012706965355,-0.0006426857679766455,0.00023542689746879145,0.000347012706965355,0.000347012706965355,0.0023325090074735287,0.00036199878017464455,0.0,0.0,-0.001649504891605255,0.0011612560954389513,-0.0006973584602333978,0.000347012706965355,-0.0013482496132054364,0.0,-0.004715013796972981,-0.0004746775050074037
2020-10-16,-0.00017369297672670259,-0.0008680285292399839,-0.00011790667625543287,-0.00017369297672670259,-0.00017369297672670259,-0.005225673873993073,-0.001228539801831096,0.000163452156626942,0.000163452156626942,-0.0014159220805521353,-0.0030376891064257433,-0.0003411129458215776,-0.00017369297672670259,-0.002167068566366931,0.000123468424098962,0.002290096039621856,0.0005940036856255659
